"has_media","hashtags","img_urls","is_replied","is_reply_to","likes","links","parent_tweet_id","replies","reply_to_users","retweets","screen_name","text","text_html","timestamp","timestamp_epochs","tweet_id","tweet_url","user_id","username","video_url"
true,"[\"ApoioBrequeDosApps\",\"1diasemapp\",\"BrequeDosApps\",\"CampinasAntifapic\"]","[\"https://pbs.twimg.com/media/Ebt57aRXkAABub0.jpg\",\"https://pbs.twimg.com/media/Ebt57YgXkAAGO6C.jpg\",\"https://pbs.twimg.com/media/Ebt57cbX0AAKh-9.jpg\",\"https://pbs.twimg.com/media/Ebt57ccWoAA4COA.jpg\"]",false,false,3,"[]","",0,"[]",0,"CampinasAntifa","Esta página apoia a greve dos entregadores de aplicativos marcada para 01/07! Neste dia não peça por app e ajude a fortalecer a luta desses trabalhadores!#ApoioBrequeDosApps #1diasemapp #BrequeDosApps #CampinasAntifapic.twitter.com/mhMNUA11wQ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Esta página apoia a greve dos entregadores de aplicativos marcada para 01/07! Neste dia não peça por app e ajude a fortalecer a luta desses trabalhadores!<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ApoioBrequeDosApps?src=hash""><s>#</s><b>ApoioBrequeDosApps</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/1diasemapp?src=hash""><s>#</s><b>1diasemapp</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosApps?src=hash""><s>#</s><b><strong>BrequeDosApps</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CampinasAntifa?src=hash""><s>#</s><b>CampinasAntifa</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/mhMNUA11wQ"">pic.twitter.com/mhMNUA11wQ</a></p>","2020-06-29T23:41:13",1593474073,"1277748989232906242","/CampinasAntifa/status/1277748989232906242","1267436576541474819","Campinas Antifa",""
true,"[\"BrequeDosApps\",\"ApoioBrequeDosApps\",\"pic\"]","[\"https://pbs.twimg.com/media/Ebt5O9wWoAAznxB.jpg\"]",false,false,1,"[]","",0,"[]",0,"juntos_rs"," Se liga aonde vai rolar ato dos entregadores de aplicativos por condições dignas de trabalho: 

#BrequeDosApps #ApoioBrequeDosApps ##pic.twitter.com/rgsNoy4Z2o","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt""><img alt=""📌"" aria-label=""Emoji: Alfinete"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4cc.png"" title=""Alfinete""/> Se liga aonde vai rolar ato dos entregadores de aplicativos por condições dignas de trabalho: 

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosApps?src=hash""><s>#</s><b><strong>BrequeDosApps</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ApoioBrequeDosApps?src=hash""><s>#</s><b>ApoioBrequeDosApps</b></a> ##<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/rgsNoy4Z2o"">pic.twitter.com/rgsNoy4Z2o</a></p>","2020-06-29T23:38:11",1593473891,"1277748228222595072","/juntos_rs/status/1277748228222595072","1246424678748631040","Juntos Rio Grande do Sul",""
false,"[\"entregadoresantifascistas\",\"brequedosapps\"]","[]",true,false,9,"[]","",2,"[]",0,"joaosinmiedo","camarada tirza só mandando papo reto na live dos #entregadoresantifascistas sobre o #brequedosapps","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">camarada tirza só mandando papo reto na live dos <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/entregadoresantifascistas?src=hash""><s>#</s><b>entregadoresantifascistas</b></a> sobre o <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/brequedosapps?src=hash""><s>#</s><b><strong>brequedosapps</strong></b></a></p>","2020-06-29T23:29:01",1593473341,"1277745921162444809","/joaosinmiedo/status/1277745921162444809","1196831551138471938","joão dantas",""
false,"[\"BrequeDosApps\",\"BrequeDosApp\"]","[]",false,true,0,"[]","1277722497601933314",0,"[{\"screen_name\":\"esuplicy\",\"user_id\":\"69373037\"}]",0,"MarciaF77735886","#BrequeDosApps
#BrequeDosApp","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosApps?src=hash""><s>#</s><b><strong>BrequeDosApps</strong></b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosApp?src=hash""><s>#</s><b>BrequeDosApp</b></a></p>","2020-06-29T23:27:50",1593473270,"1277745624176144384","/MarciaF77735886/status/1277745624176144384","1205259849933701123","Marcia Fernandes",""
false,"[\"BrequeDosApps\"]","[]",false,false,9,"[\"https://twitter.com/vhizei/status/1277690322231922693\"]","",0,"[]",5,"vhizei","Alow alow motora chegou aqui puto da vida tbm resenhou com a gente e pediu encarecidamente pra divulgar dia 1º de julho  é #BrequeDosApps , VAMO APOIAR FAMÍLIA! https://twitter.com/vhizei/status/1277690322231922693 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""pt"">Alow alow motora chegou aqui puto da vida tbm resenhou com a gente e pediu encarecidamente pra divulgar dia 1º de julho  é <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosApps?src=hash""><s>#</s><b><strong>BrequeDosApps</strong></b></a> , VAMO APOIAR FAMÍLIA! <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/vhizei/status/1277690322231922693"" dir=""ltr"" href=""https://t.co/FMuiTJBMci"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/vhizei/status/1277690322231922693""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/vhizei/status/</span><span class=""invisible"">1277690322231922693</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","2020-06-29T23:24:58",1593473098,"1277744903225774080","/vhizei/status/1277744903225774080","33397393","Victor Hugo Reis",""
false,"[\"BrequeDosApps\"]","[]",false,false,2,"[\"https://www.youtube.com/watch?v=Kn94fapnPt0&feature=youtu.be\"]","",0,"[]",2,"coldasthenight","Live de agitação pré greve dos entregadores de todo o Brasil (#BrequeDosApps) começando 
https://www.youtube.com/watch?v=Kn94fapnPt0&feature=youtu.be …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Live de agitação pré greve dos entregadores de todo o Brasil (<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosApps?src=hash""><s>#</s><b><strong>BrequeDosApps</strong></b></a>) começando <img alt=""🗣️"" aria-label=""Emoji: Silhueta de cabeça falando"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f5e3.png"" title=""Silhueta de cabeça falando""/><img alt=""🗣️"" aria-label=""Emoji: Silhueta de cabeça falando"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f5e3.png"" title=""Silhueta de cabeça falando""/>
<a class=""twitter-timeline-link"" data-expanded-url=""https://www.youtube.com/watch?v=Kn94fapnPt0&amp;feature=youtu.be"" dir=""ltr"" href=""https://t.co/TYZdwilOy7"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.youtube.com/watch?v=Kn94fapnPt0&amp;feature=youtu.be""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">youtube.com/watch?v=Kn94fa</span><span class=""invisible"">pnPt0&amp;feature=youtu.be</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","2020-06-29T23:23:56",1593473036,"1277744640586907658","/coldasthenight/status/1277744640586907658","164728607","Helena",""
false,"[\"ApoioBrequeDosApps\",\"entregadoresantifascistas\",\"BrequeDosApps\",\"1diasemapp\"]","[]",false,false,1,"[\"https://twitter.com/sinistramemes/status/1272259788081160193\"]","",0,"[]",0,"draculucas","#ApoioBrequeDosApps #entregadoresantifascistas #BrequeDosApps #1diasemapp !https://twitter.com/sinistramemes/status/1272259788081160193 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""und""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ApoioBrequeDosApps?src=hash""><s>#</s><b>ApoioBrequeDosApps</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/entregadoresantifascistas?src=hash""><s>#</s><b>entregadoresantifascistas</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosApps?src=hash""><s>#</s><b><strong>BrequeDosApps</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/1diasemapp?src=hash""><s>#</s><b>1diasemapp</b></a> !<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/sinistramemes/status/1272259788081160193"" dir=""ltr"" href=""https://t.co/xCg2eepjcY"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/sinistramemes/status/1272259788081160193""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/sinistramemes/</span><span class=""invisible"">status/1272259788081160193</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","2020-06-29T23:12:35",1593472355,"1277741787063427074","/draculucas/status/1277741787063427074","1219620692112683014","Lucas Sanches",""
false,"[\"ApoioBrequeDosApps\",\"entregadoresantifascistas\",\"BrequeDosApps\",\"1diasemapp\"]","[]",false,false,5,"[\"https://twitter.com/sinistramemes/status/1277737089480744960\"]","",0,"[]",1,"draculucas","#ApoioBrequeDosApps #entregadoresantifascistas #BrequeDosApps #1diasemapp se liguem pq já está rolandohttps://twitter.com/sinistramemes/status/1277737089480744960 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""pt""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ApoioBrequeDosApps?src=hash""><s>#</s><b>ApoioBrequeDosApps</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/entregadoresantifascistas?src=hash""><s>#</s><b>entregadoresantifascistas</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosApps?src=hash""><s>#</s><b><strong>BrequeDosApps</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/1diasemapp?src=hash""><s>#</s><b>1diasemapp</b></a> se liguem pq já está rolando<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/sinistramemes/status/1277737089480744960"" dir=""ltr"" href=""https://t.co/AivWvnfZ65"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/sinistramemes/status/1277737089480744960""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/sinistramemes/</span><span class=""invisible"">status/1277737089480744960</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","2020-06-29T23:12:14",1593472334,"1277741696642670594","/draculucas/status/1277741696642670594","1219620692112683014","Lucas Sanches",""
true,"[\"BrequeDosApps\"]","[\"https://pbs.twimg.com/media/EbtzL1cXYAEkUlJ.jpg\"]",false,false,94,"[]","",0,"[]",22,"CartDasCavernas","#BrequeDosApps Todo apoio a galera que sofre absurdos com o trampo foda das entregas!!! pic.twitter.com/BxIAR14UIX","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosApps?src=hash""><s>#</s><b><strong>BrequeDosApps</strong></b></a> Todo apoio a galera que sofre absurdos com o trampo foda das entregas!!! <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/BxIAR14UIX"">pic.twitter.com/BxIAR14UIX</a></p>","2020-06-29T23:11:47",1593472307,"1277741585514586119","/CartDasCavernas/status/1277741585514586119","38667845","Gilmar",""
true,"[\"ApoioBrequeDosAPPs\",\"EntegadoresAntifascistas\",\"1DiaSemApp\",\"BrequeDosApps\"]","[\"https://pbs.twimg.com/media/Eaf5gfCXYAEb1af.jpg\",\"https://pbs.twimg.com/media/Eaf5hBoXgAEG-2W.jpg\",\"https://pbs.twimg.com/media/Eaf5hbjWsAAgdQy.jpg\",\"https://pbs.twimg.com/media/Eaf5h7CWkAgbAOV.jpg\"]",false,false,0,"[\"https://twitter.com/sinistramemes/status/1272259788081160193\"]","",0,"[]",0,"lixopapao"," ATENÇÃO 

Manual de como os usuários podem apoiar na greve nacional dos entregadores #ApoioBrequeDosAPPs #EntegadoresAntifascistas #1DiaSemApp #BrequeDosApps pic.twitter.com/ZSzAgD8Olq https://twitter.com/sinistramemes/status/1272259788081160193 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt""><img alt=""🗣️"" aria-label=""Emoji: Silhueta de cabeça falando"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f5e3.png"" title=""Silhueta de cabeça falando""/> ATENÇÃO <img alt=""🗣️"" aria-label=""Emoji: Silhueta de cabeça falando"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f5e3.png"" title=""Silhueta de cabeça falando""/>

Manual de como os usuários podem apoiar na greve nacional dos entregadores <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ApoioBrequeDosAPPs?src=hash""><s>#</s><b>ApoioBrequeDosAPPs</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/EntegadoresAntifascistas?src=hash""><s>#</s><b>EntegadoresAntifascistas</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/1DiaSemApp?src=hash""><s>#</s><b>1DiaSemApp</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosApps?src=hash""><s>#</s><b><strong>BrequeDosApps</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ZSzAgD8Olq"">pic.twitter.com/ZSzAgD8Olq</a> <a class=""twitter-timeline-link"" data-expanded-url=""https://twitter.com/sinistramemes/status/1272259788081160193"" dir=""ltr"" href=""https://t.co/2CNWDStIsy"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/sinistramemes/status/1272259788081160193""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/sinistramemes/</span><span class=""invisible"">status/1272259788081160193</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","2020-06-29T23:10:56",1593472256,"1277741368564219907","/lixopapao/status/1277741368564219907","987768281728782336","alanzin 1312 ⛧",""
false,"[\"ApoioBrequeDosAPPs\",\"EntegadoresAntifascistas\",\"1DiaSemApp\",\"BrequeDosApps\"]","[]",false,false,3,"[\"https://twitter.com/sinistramemes/status/1277737089480744960\"]","",0,"[]",1,"SeEnvolveHP","Esquenta da Greve #ApoioBrequeDosAPPs #EntegadoresAntifascistas #1DiaSemApp #BrequeDosApps https://twitter.com/sinistramemes/status/1277737089480744960 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""pt"">Esquenta da Greve <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ApoioBrequeDosAPPs?src=hash""><s>#</s><b>ApoioBrequeDosAPPs</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/EntegadoresAntifascistas?src=hash""><s>#</s><b>EntegadoresAntifascistas</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/1DiaSemApp?src=hash""><s>#</s><b>1DiaSemApp</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosApps?src=hash""><s>#</s><b><strong>BrequeDosApps</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/sinistramemes/status/1277737089480744960"" dir=""ltr"" href=""https://t.co/mHkrCpe8nD"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/sinistramemes/status/1277737089480744960""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/sinistramemes/</span><span class=""invisible"">status/1277737089480744960</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","2020-06-29T23:07:30",1593472050,"1277740504382390272","/SeEnvolveHP/status/1277740504382390272","1154873492631957504","Se envolve Harry Potter tá errado",""
true,"[\"BrequeDosApps\"]","[\"https://pbs.twimg.com/media/EbtwmvxWAAAZswM.jpg\"]",false,false,13,"[]","",0,"[]",4,"EmpregoeVidaBR","É preciso manifestar-se contra os ataques aos trabalhadorxs. 

Se o governo tem dinheiro para salvar banco em crise, tem dinheiro para salvar o povo. 

Não esqueça este 1o de Julho tem o #BrequeDosApps e a movimentação em contra das politicas genocidas do Desgoverno Bolsonaro. pic.twitter.com/bXEMtLJ5la","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">É preciso manifestar-se contra os ataques aos trabalhadorxs. 

Se o governo tem dinheiro para salvar banco em crise, tem dinheiro para salvar o povo. 

Não esqueça este 1o de Julho tem o <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosApps?src=hash""><s>#</s><b><strong>BrequeDosApps</strong></b></a> e a movimentação em contra das politicas genocidas do Desgoverno Bolsonaro. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/bXEMtLJ5la"">pic.twitter.com/bXEMtLJ5la</a></p>","2020-06-29T23:06:23",1593471983,"1277740225347956736","/EmpregoeVidaBR/status/1277740225347956736","1267937023475814403","Emprego e Vida Dignos",""
false,"[\"ApoioBrequeDosAPPs\",\"EntegadoresAntifascistas\",\"1DiaSemApp\",\"BrequeDosApps\"]","[]",false,false,21,"[\"https://twitter.com/sinistramemes/status/1272259788081160193\"]","",0,"[]",13,"SeEnvolveHP","Como apoiar os camaradas
#ApoioBrequeDosAPPs #EntegadoresAntifascistas #1DiaSemApp #BrequeDosApps https://twitter.com/sinistramemes/status/1272259788081160193 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""pt"">Como apoiar os camaradas
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ApoioBrequeDosAPPs?src=hash""><s>#</s><b>ApoioBrequeDosAPPs</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/EntegadoresAntifascistas?src=hash""><s>#</s><b>EntegadoresAntifascistas</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/1DiaSemApp?src=hash""><s>#</s><b>1DiaSemApp</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosApps?src=hash""><s>#</s><b><strong>BrequeDosApps</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/sinistramemes/status/1272259788081160193"" dir=""ltr"" href=""https://t.co/uFwgzPZKfd"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/sinistramemes/status/1272259788081160193""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/sinistramemes/</span><span class=""invisible"">status/1272259788081160193</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","2020-06-29T23:01:52",1593471712,"1277739087571619846","/SeEnvolveHP/status/1277739087571619846","1154873492631957504","Se envolve Harry Potter tá errado",""
true,"[\"BrequeDosApps\",\"ForaBolsonaro\",\"BrasilPelaDemocraciapic\"]","[\"https://pbs.twimg.com/media/EbtwOi-XQAcQWiq.jpg\"]",false,false,2,"[]","",0,"[]",0,"erikaverzutti","Amanhã tem esquenta! #BrequeDosApps #ForaBolsonaro #BrasilPelaDemocraciapic.twitter.com/dtq8DYTxDs","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Amanhã tem esquenta! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosApps?src=hash""><s>#</s><b><strong>BrequeDosApps</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ForaBolsonaro?src=hash""><s>#</s><b>ForaBolsonaro</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrasilPelaDemocracia?src=hash""><s>#</s><b>BrasilPelaDemocracia</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/dtq8DYTxDs"">pic.twitter.com/dtq8DYTxDs</a></p>","2020-06-29T22:58:50",1593471530,"1277738324967542786","/erikaverzutti/status/1277738324967542786","32681268","Erika Verzutti 🎗",""
false,"[\"BrequeDosApps\"]","[]",false,false,9,"[\"https://twitter.com/sinistramemes/status/1272259788081160193\"]","",0,"[]",4,"juliahergo","#BrequeDosApps https://twitter.com/sinistramemes/status/1272259788081160193 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""und""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosApps?src=hash""><s>#</s><b><strong>BrequeDosApps</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/sinistramemes/status/1272259788081160193"" dir=""ltr"" href=""https://t.co/UlegpdPNDV"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/sinistramemes/status/1272259788081160193""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/sinistramemes/</span><span class=""invisible"">status/1272259788081160193</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","2020-06-29T22:51:58",1593471118,"1277736594724790278","/juliahergo/status/1277736594724790278","3920791341","julia",""
false,"[\"BrequeDosApps\"]","[]",false,false,1,"[]","",0,"[]",0,"milancia","namoral TERMINEI O CARALHO DO TRABALHO que eu to enrolando há dias pra fazer. 8 páginas inteiras de anticapitalismo, citei até o #BrequeDosApps to feliz demais descarreguei toda a minha raiva","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">namoral TERMINEI O CARALHO DO TRABALHO que eu to enrolando há dias pra fazer. 8 páginas inteiras de anticapitalismo, citei até o <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosApps?src=hash""><s>#</s><b><strong>BrequeDosApps</strong></b></a> to feliz demais descarreguei toda a minha raiva</p>","2020-06-29T22:50:23",1593471023,"1277736200149831686","/milancia/status/1277736200149831686","37569353","Mila Milanesa",""
false,"[\"BrequeDosApps\"]","[]",false,false,0,"[\"https://twitter.com/MarceloFreixo/status/1277713133335871490\"]","",0,"[]",0,"Chrisantema","#BrequeDosApps https://twitter.com/MarceloFreixo/status/1277713133335871490 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""und""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosApps?src=hash""><s>#</s><b><strong>BrequeDosApps</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/MarceloFreixo/status/1277713133335871490"" dir=""ltr"" href=""https://t.co/V6VBT5z2dn"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/MarceloFreixo/status/1277713133335871490""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/MarceloFreixo/</span><span class=""invisible"">status/1277713133335871490</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","2020-06-29T22:44:15",1593470655,"1277734656725704705","/Chrisantema/status/1277734656725704705","306921976","Tiana",""
false,"[\"BrequeDosApps\"]","[]",false,false,0,"[\"https://twitter.com/metronoticiando/status/1276562495709351936\"]","",0,"[]",0,"thamirobbery","
quarta bem movimentada pq ja vai rolar #BrequeDosApps https://twitter.com/metronoticiando/status/1276562495709351936 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""pt""><img alt=""🗣️"" aria-label=""Emoji: Silhueta de cabeça falando"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f5e3.png"" title=""Silhueta de cabeça falando""/>
quarta bem movimentada pq ja vai rolar <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosApps?src=hash""><s>#</s><b><strong>BrequeDosApps</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/metronoticiando/status/1276562495709351936"" dir=""ltr"" href=""https://t.co/E1YwgntQzT"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/metronoticiando/status/1276562495709351936""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/metronoticiand</span><span class=""invisible"">o/status/1276562495709351936</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","2020-06-29T22:39:46",1593470386,"1277733528172716038","/thamirobbery/status/1277733528172716038","624172462","thami",""
